Date       Time             Lat       Lon  Depth   Mag Magt  Nst Gap  Clo  RMS  SRC   Event ID
----------------------------------------------------------------------------------------------
1966/06/26 10:56:08.80  26.2000   92.8000  49.00  4.80   Mb   18          0.00  NEI 196606264007
1966/06/27 10:41:07.80  29.6000   80.9000  33.00  6.00   Mb  115          0.00  NEI 196606274008
1966/06/27 10:47:45.20  29.5000   80.9000  43.00  5.30   Mb   14          0.00  NEI 196606274009
1966/06/27 10:49:46.00  29.6000   80.9000  16.00  5.90   Mb   38          0.00  NEI 196606274010
1966/06/27 10:59:14.10  29.7000   81.0000  13.00  6.00   Mb   96          0.00  NEI 196606274011
1966/06/27 11:21:43.30  29.7000   80.9000  33.00  5.30   Mb   38          0.00  NEI 196606274012
1966/06/27 13:55:49.80  29.7000   80.9000  19.00  5.40   Mb   73          0.00  NEI 196606274015
1966/06/28 15:43:40.80  29.6000   80.9000  48.00  5.20   Mb    9          0.00  NEI 196606284009
1966/06/29 00:42:09.30  29.8000   81.0000  15.00  5.30   Mb   11          0.00  NEI 196606294002
1966/07/05 10:01:17.70  27.8000   92.7000  33.00  4.80   Mb   12          0.00  NEI 196607054016
1966/08/05 01:03:02.40  32.7000   79.5000  36.00  5.20   Mb   79          0.00  NEI 196608054002
1966/08/10 03:21:50.80  31.1000   91.9000  33.00  4.60   Mb   12          0.00  NEI 196608104002
1966/08/15 02:15:34.40  28.7000   78.9000  53.00  5.60   Mb  109          0.00  NEI 196608154002
1966/09/26 05:10:56.00  27.5000   92.6000  19.00  5.50   Mb  107          0.00  NEI 196609264004
1966/09/26 06:03:48.40  27.5000   92.7000  33.00  4.20   Mb    6          0.00  NEI 196609264005
1966/10/13 12:42:42.00  31.4000   80.3000  29.00  5.10   Mb   27          0.00  NEI 196610134008
1966/10/14 01:04:43.80  36.4000   87.4000  25.00  5.30   Mb  102          0.00  NEI 196610144001
1966/10/20 00:53:39.80  33.6000   78.6000  33.00  5.00   Mb   46          0.00  NEI 196610204001
1966/11/05 18:53:03.30  28.2000   84.0000  33.00  5.10   Mb   30          0.00  NEI 196611054017
1966/11/07 04:08:14.40  34.1000   80.7000  45.00  4.70   Mb   24          0.00  NEI 196611074002
1966/12/16 20:52:16.00  29.7000   80.9000  15.00  5.80   Mb  155          0.00  NEI 196612164009
1966/12/16 22:12:49.10  29.6000   80.9000   7.00  5.10   Mb   13          0.00  NEI 196612164011
1966/12/18 22:42:39.30  29.5000   80.9000  33.00  4.90   Mb   16          0.00  NEI 196612184012
1966/12/21 22:10:59.80  29.7000   80.8000  21.00  5.40   Mb   62          0.00  NEI 196612214019
1967/01/02 22:17:56.30  30.6440   79.2790  25.00  4.80   Mb   13          0.00  NEI 196701024033
1967/01/30 07:09:29.80  25.3930   90.4710  46.00  5.00   Mb   22          0.00  NEI 196701304005
1967/02/10 05:46:31.80  33.3470   75.2930  35.00  4.80   Mb   40          0.00  NEI 196702104004
1967/02/20 14:23:48.20  33.6860   75.4570  34.00  4.70   Mb   22          0.00  NEI 196702204008
1967/02/20 15:18:38.80  33.6620   75.3350  18.00  5.60   Mb  151          0.00  NEI 196702204009
1967/02/20 15:39:49.50  33.8440   75.1380  33.00  4.30   Mb    5          0.00  NEI 196702204010
1967/02/21 12:37:46.10  33.6890   75.4140  41.00  5.10   Mb   63          0.00  NEI 196702214007
1967/02/24 00:17:39.70  33.6250   75.3510  39.00  5.00   Mb   23          0.00  NEI 196702244001
1967/02/25 11:56:11.30  27.4050   92.4320  33.00  5.10   Mb   22          0.00  NEI 196702254008
1967/03/02 11:47:12.70  28.7250   86.3950  23.00  4.90   Mb   10          0.00  NEI 196703024011
1967/03/11 18:45:44.50  29.3200   81.4140  33.00  4.80   Mb   19          0.00  NEI 196703114015
1967/03/16 17:38:26.90  29.8510   85.0040  15.00  3.90   Mb    7          0.00  NEI 196703164014
1967/05/27 19:05:47.50  36.1290   77.7600  26.00  5.40   Mb  154          0.00  NEI 196705274007
1967/06/18 01:20:21.60  35.2000   87.6000  33.00  3.90   Mb   12          0.00  NEI 196706184001
1967/07/02 08:32:38.50  33.2000   75.6000  33.00  4.80   Mb   24          0.00  NEI 196707024013
1967/07/07 22:56:30.80  27.8000   92.2000  33.00  4.90   Mb   16          0.00  NEI 196707074010
1967/08/15 09:21:02.30  31.1000   93.7000  33.00  5.70   Mb   51          0.00  NEI 196708154009
1967/08/24 01:17:09.60  35.3000   88.0000  31.00  4.50   Mb    8          0.00  NEI 196708244002
1967/08/28 21:05:51.70  36.5000   80.1000  33.00  4.70   Mb   22          0.00  NEI 196708284016
1967/09/15 10:32:48.70  27.4000   91.8000  57.00  5.80   Mb   44          0.00  NEI 196709154005
1967/11/10 06:04:09.40  25.5000   91.7000  59.00  4.40   Mb   18          0.00  NEI 196711104006
1967/12/18 10:51:34.80  29.1000   81.9000  42.00  5.20   Mb   25          0.00  NEI 196712184005
1967/12/30 12:36:55.80  31.7000   86.8000  24.00  4.90   Mb   12          0.00  NEI 196712304010
1968/01/05 06:42:44.70  30.4000   79.1000   7.00  5.40   Mb   29          0.00  NEI 196801054003
1968/01/31 11:45:16.90  29.9000   92.1000  18.00  5.20   Mb   44          0.00  NEI 196801314010
1968/02/10 17:03:03.80  34.1000   78.5000  37.00  5.20   Mb   37          0.00  NEI 196802104009
1968/02/11 02:25:01.20  34.2000   78.4000  33.00  4.80   Mb   11          0.00  NEI 196802114003
1968/02/11 20:38:29.40  34.2000   78.6000  44.00  5.10   Mb   37          0.00  NEI 196802114014
1968/02/11 23:18:16.00  34.3000   78.2000  33.00  4.50   Mb    7          0.00  NEI 196802114015
1968/03/03 09:31:20.20  34.7000   72.3000  33.00  5.20   Mb   27          0.00  NEI 196803034006
1968/04/09 01:14:52.70  35.5000   73.3000  14.00  4.40   Mb   10          0.00  NEI 196804094002
1968/05/02 00:26:02.90  26.2460   92.2450  53.00  4.80   Mb   25          0.00  NEI 196805024001
1968/05/27 18:35:57.00  29.6740   80.4370  27.00  5.10   Mb   14          0.00  NEI 196805274011
1968/05/31 03:01:35.70  29.9110   79.9520  33.00  5.10   Mb   16          0.00  NEI 196805314002
1968/06/04 05:10:52.00  35.6910   82.1080  33.00  4.80   Mb    9          0.00  NEI 196806044005
1968/08/18 14:18:59.50  26.4390   90.5740  31.00  5.20   Mb   40          0.00  NEI 196808184008
1968/10/28 17:48:29.10  27.3230   86.1350  37.00  4.80   Mb   10          0.00  NEI 196810284008
1968/11/05 02:02:44.20  32.3790   76.3780  33.00  4.90   Mb   17          0.00  NEI 196811054002
1969/01/23 20:01:19.50  32.2400   76.0600  33.00  4.00   Mb    7          0.00  NEI 196901234008
1969/02/22 20:37:07.10  26.5780   92.3550  52.00  4.80   Mb   18          0.00  NEI 196902224010
1969/03/03 06:20:21.80  30.1680   79.9180  20.00  5.30   Mb   41          0.00  NEI 196903034003
1969/06/01 08:35:22.10  25.7580   91.7570  20.00  5.00   Mb   35          0.00  NEI 196906014006
1969/06/21 17:32:56.60  35.6410   81.8950  33.00  4.50   Mb   11          0.00  NEI 196906214012
1969/06/22 01:33:24.10  30.6310   79.3680  19.00  5.40   Mb   43          0.00  NEI 196906224001
1969/08/12 00:53:45.00  32.3070   83.0060  39.00  4.70   Mb   16          0.00  NEI 196908124007
1969/11/05 08:09:16.40  36.2190   76.1050  38.00  4.60   Mb   10          0.00  NEI 196911054005
1969/11/05 20:25:13.80  27.6980   90.2160  13.00  5.00   Mb   25          0.00  NEI 196911054011
1969/11/11 05:49:58.90  26.2630   91.7200  33.00  4.50   Mb    7          0.00  NEI 196911114008
1969/12/05 18:45:17.40  29.6640   80.7730  33.00  4.90   Mb   11          0.00  NEI 196912054011
1970/01/23 12:02:08.50  32.3650   87.8740  33.00  4.60   Mb   17          0.00  NEI 197001234009
1970/02/08 19:07:30.00  31.1290   93.5110  33.00  4.50   Mb   13          0.00  NEI 197002084014
1970/02/12 01:51:51.40  29.3560   81.6360  44.00  5.40   Mb   34          0.00  NEI 197002124002
1970/02/19 07:10:01.80  27.3960   93.9900  18.00  5.50   Mb   59          0.00  NEI 197002194004
1970/02/26 19:30:07.70  27.6700   85.9190  33.00  5.20   Mb   36          0.00  NEI 197002264010
1970/03/05 18:34:22.50  32.4210   76.4970  33.00  4.90   Mb   17          0.00  NEI 197003054009
1970/03/16 03:47:06.40  33.8630   86.3030  52.00  4.90   Mb   21          0.00  NEI 197003164001
1970/04/30 03:24:54.80  33.1240   73.3670  39.00  5.00   Mb   20          0.00  NEI 197004304003
1970/07/21 15:37:44.70  27.8710   84.8060  40.00  4.70   Mb   17          0.00  NEI 197007214009
1970/07/25 01:35:26.30  25.7110   88.4960  33.00  5.20   Mb   43          0.00  NEI 197007254001
1970/07/26 20:30:35.50  34.8070   73.2230  33.00  5.10   Mb   12          0.00  NEI 197007264006
1970/08/11 01:06:19.30  34.0990   79.3340  33.00  4.80   Mb   17          0.00  NEI 197008114001
1970/10/14 00:36:34.50  31.2260   74.3400  33.00  5.20   Mb   16          0.00  NEI 197010144001
1971/01/30 20:15:40.80  30.4850   79.0580  56.00  4.60   Mb   17          0.00  NEI 197101304016
1971/04/21 09:15:22.90  26.5710   92.1730  33.00  4.30   Mb    9          0.00  NEI 197104214009
1971/04/28 15:12:42.20  34.3940   73.5470  40.00  4.90   Mb   36          0.00  NEI 197104284008
1971/05/03 00:33:22.50  30.7830   84.4730  16.00  5.40   Mb   43          0.00  NEI 197105034001
1971/05/22 20:03:32.40  32.3890   92.1190  33.00  6.10   Ms   90          0.00  NEI 197105224015
1971/06/04 20:49:58.30  32.2280   92.1280  33.00  5.00   Mb   13          0.00  NEI 197106044008
1971/06/06 10:34:49.00  28.0910   85.6340  34.00  4.90   Mb   10          0.00  NEI 197106064009
1971/07/17 15:00:55.40  26.4690   93.2310  49.00  5.30   Mb  102          0.00  NEI 197107174013
1971/08/07 15:21:52.50  36.0980   77.6560  33.00  4.80   Mb   18          0.00  NEI 197108074007
1971/08/29 15:16:56.90  36.5030   78.4650  33.00  5.00   Mb   15          0.00  NEI 197108294009
1971/09/21 09:13:51.50  32.3520   91.7710  33.00  5.00   Mb   13          0.00  NEI 197109214006
1971/10/24 08:59:04.60  28.2490   87.1590  44.00  5.10   Mb   23          0.00  NEI 197110244010
1971/10/29 17:16:52.10  34.1220   86.2810  33.00  5.00   Mb   21          0.00  NEI 197110294007
1971/10/31 15:54:47.90  26.1690   90.7330  33.00  4.60   Mb   17          0.00  NEI 197110314007
1971/12/04 08:38:00.70  27.8950   87.8740  32.00  5.00   Mb   23          0.00  NEI 197112044007
