#YEAR MO DY  HR MN SECONDS      LATITUDE  LONGITUDE    DEPTH
2002 07 23  10 05  6.676461    28.005625 87.704126    61.750000
2002 07 23  17 44 21.115069    30.037375 87.969766    -3.000000
2002 07 23  19 54 38.574944    27.544375 88.495849    19.000000
2002 07 23  20 49 15.826111    30.032875 88.008683    -6.000000
2002 07 23  22 03 10.260064    29.072125 86.581092    0.500000
2002 07 23  23 16 46.822321    27.074125 85.770989    5.250000
2002 07 24  03 50 21.838583    30.062125 87.829749    -6.000000
2002 07 24  06 06 15.914933    29.261125 85.771407    -6.000000
2002 07 24  08 33 20.301712    28.745875 87.307090    6.000000
2002 07 24  09 21 34.207743    29.924875 88.035601    40.000000
2002 07 24  10 14 27.247820    28.545625 86.742049    64.250000
2002 07 24  11 15 25.693408    29.951875 87.994469    34.000000
2002 07 24  11 47 33.536266    29.913625 88.035427    18.000000
2002 07 24  16 45 24.517916    30.039625 87.912619    -6.000000
2002 07 24  18 52 48.369607    30.041875 87.938643    -6.000000
2002 07 24  20 34 41.314854    29.972125 88.062304    -6.000000
2002 07 24  20 36 57.795720    29.940625 88.015072    38.750000
2002 07 24  21 39 52.730277    29.967625 87.934969    -6.000000
2002 07 24  21 52 26.591510    29.942875 88.015106    37.000000
2002 07 25  04 07  5.503492    29.974375 88.005197    31.750000
2002 07 25  07 10 48.589232    29.992375 88.000274    -3.000000
2002 07 25  09 00 54.726702    29.960875 88.004992    36.000000
2002 07 25  09 50 10.973594    29.954125 88.028262    32.250000
2002 07 25  09 52 36.060262    29.945125 88.002157    37.500000
2002 07 25  14 52 43.860936    29.922625 88.019990    37.000000
2002 07 25  17 17 26.684629    28.399375 87.549987    -6.000000
2002 07 25  18 23 31.268555    28.372375 87.559948    0.000000
2002 07 25  23 28 52.498401    29.940625 88.020265    38.750000
2002 07 26  01 05 58.509279    28.631125 87.362601    2.750000
2002 07 26  04 39 28.708771    29.954125 88.069812    -6.000000
2002 07 26  10 26  7.383626    29.992375 88.000274    -5.500000
2002 07 26  14 40 18.518950    28.406125 87.555170    15.000000
2002 07 26  16 15 51.078599    28.192375 86.896969    47.250000
2002 07 26  22 09 18.412092    28.172125 86.886684    47.000000
2002 07 27  02 51 18.269797    28.086625 85.435235    0.000000
2002 07 27  05 03 10.738127    28.437625 87.558043    17.750000
2002 07 27  17 50 19.177169    29.924875 88.040793    28.750000
2002 07 27  18 18 13.123914    29.940625 88.017668    33.000000
2002 07 27  20 52 46.710671    29.954125 88.023068    33.750000
2002 07 27  23 26 25.994415    29.983375 87.992345    -6.000000
2002 07 28  02 43  3.462600    29.936125 88.015003    37.250000
2002 07 28  10 45 10.585972    27.393625 87.086659    11.250000
2002 07 28  18 28 11.607692    28.469125 87.619786    20.250000
2002 07 28  19 37 41.710596    29.972125 87.981786    34.500000
2002 07 28  20 17 41.186987    29.042875 87.476687    3.000000
2002 07 28  21 28  9.658784    29.211625 87.192151    -6.000000
2002 07 28  23 47  3.196476    27.625375 87.352005    0.000000
2002 07 29  06 23 41.437639    28.883125 87.210507    -3.000000
2002 07 29  14 49 26.894254    29.990125 86.361017    0.000000
2002 07 29  15 14  7.794327    30.001375 87.948448    35.500000
2002 07 29  18 34 20.889984    29.951875 88.038615    -6.000000
2002 07 29  22 27  6.590368    26.367625 88.527846    40.500000
2002 07 29  22 52  5.795120    30.005875 88.047246    -6.000000
2002 07 30  05 01 50.305010    30.019375 87.987689    -6.000000
2002 07 30  05 09  2.326496    29.942875 87.970964    -6.000000
2002 07 30  05 11 56.600588    29.918125 88.066648    37.750000
2002 07 30  06 35  8.460152    27.854875 88.389561    -6.000000
2002 07 30  09 53 14.394638    27.920125 88.189535    54.000000
2002 07 30  11 23 31.888005    29.958625 88.028331    33.500000
2002 07 30  13 15  6.065808    30.082375 87.980835    -3.500000
2002 07 30  16 43  9.967391    29.947375 88.025561    34.750000
2002 07 31  00 47 30.397317    27.958375 87.899741    74.000000
2002 07 31  03 26 26.326669    28.673875 86.055060    55.500000
2002 07 31  04 19 54.405946    29.927125 88.038232    37.250000
2002 07 31  04 41 46.612840    29.945125 88.017737    37.250000
2002 07 31  16 50 19.229087    28.433125 87.563115    -6.000000
2002 07 31  18 44 10.725362    27.319375 87.916915    2.000000
2002 07 31  22 00 16.989591    28.390375 87.567801    11.000000
2002 08 01  04 48  6.403994    27.746875 87.980910    83.500000
2002 08 01  05 02 25.626686    27.521875 86.435304    16.250000
2002 08 01  05 40 47.735634    28.696375 85.960057    6.500000
2002 08 01  06 34 40.224836    28.799875 85.964657    15.500000
2002 08 01  09 43 36.709285    29.830375 87.012247    -5.000000
2002 08 01  13 51 45.930767    27.382375 88.738707    11.500000
2002 08 01  15 17 14.470966    29.963125 88.075148    -6.000000
2002 08 01  15 25 10.675908    29.911375 88.035393    18.000000
2002 08 01  15 28 35.935056    29.940625 88.038441    33.000000
2002 08 01  15 41 17.198309    29.918125 88.019921    37.750000
2002 08 01  16 06 13.813114    29.940625 88.033247    34.250000
2002 08 01  16 25 39.636682    29.947375 88.022965    34.750000
2002 08 01  16 48 37.557156    29.909125 88.040549    37.750000
2002 08 01  17 59 54.005994    30.014875 87.974629    -6.000000
2002 08 01  19 06 34.708682    29.951875 88.015243    31.750000
2002 08 01  19 58 38.719703    29.933875 88.030547    17.500000
2002 08 01  20 08 20.090871    29.913625 88.056194    37.250000
2002 08 01  20 29 30.373679    28.682875 87.745170    5.000000
2002 08 01  22 27 29.303429    29.938375 88.059177    31.500000
2002 08 01  22 29 31.435939    29.886625 88.058367    37.500000
2002 08 01  23 08 21.016030    29.987875 87.995010    -3.000000
2002 08 02  03 20 41.128678    29.913625 88.030236    34.250000
2002 08 02  09 26 52.050245    29.886625 88.053177    38.250000
2002 08 02  12 06 53.943983    29.884375 88.055737    39.250000
2002 08 03  00 28 55.215660    29.875375 87.902502    -6.000000
2002 08 03  04 16 59.997311    27.251875 87.060600    0.000000
2002 08 03  10 33 56.930270    29.987875 87.922273    -3.250000
2002 08 03  12 14 28.668144    29.974375 88.028573    -6.000000
2002 08 03  16 01 23.385781    29.958625 88.030928    -6.000000
2002 08 03  16 02 31.831315    29.958625 88.030928    33.250000
2002 08 03  19 16 15.791623    30.005875 88.065434    32.250000
2002 08 03  20 04 15.002098    30.005875 88.036853    -4.500000
2002 08 04  00 17  6.821477    29.967625 88.007692    -3.000000
2002 08 04  01 12 45.085886    29.137375 86.246266    -3.000000
2002 08 04  06 06 45.639523    29.956375 87.986745    33.500000
2002 08 04  07 12  4.946839    29.974375 87.994807    33.250000
2002 08 04  10 45 56.106553    30.032875 87.930715    -6.000000
2002 08 04  10 49  0.156331    28.808875 87.744105    6.500000
2002 08 04  11 42 25.058444    27.501625 88.672638    13.000000
2002 08 04  14 00 15.466786    29.978875 88.013057    -6.000000
2002 08 04  22 07 41.778428    29.081125 84.966844    16.750000
2002 08 04  22 59  1.323170    29.614375 85.497120    0.000000
2002 08 05  06 05 39.855747    30.035125 87.964535    -6.000000
2002 08 06  11 56 23.882458    29.999125 87.896454    -6.000000
2002 08 06  18 22 28.515253    29.900125 87.923614    33.000000
2002 08 06  20 13 44.050685    29.938375 88.069563    33.750000
2002 08 06  23 29 58.690662    29.911375 87.965307    -6.000000
2002 08 07  01 48 54.295406    29.985625 87.937827    -6.000000
2002 08 07  09 07 24.451119    29.983375 87.914416    -3.000000
2002 08 07  13 57  1.294911    27.899875 85.872430    0.000000
2002 08 07  15 24 59.530771    28.763875 88.244076    69.500000
2002 08 07  17 29 40.434218    28.667125 86.506411    77.250000
2002 08 08  00 35 17.800845    26.927875 86.574447    38.000000
2002 08 08  07 02 15.683226    29.990125 87.953479    -3.000000
2002 08 08  12 50 10.513071    29.927125 87.960347    26.500000
2002 08 08  16 42 14.648295    27.004375 86.713391    41.250000
2002 08 08  20 28  1.532083    29.999125 88.026356    -6.000000
2002 08 09  02 11 39.750164    29.956375 88.036087    -6.000000
2002 08 09  02 15 38.668749    30.008125 88.013503    -6.000000
2002 08 09  02 21  5.219421    30.059875 88.006495    -6.000000
2002 08 09  02 24 25.672272    30.093625 87.947197    12.000000
2002 08 09  06 20 26.473416    29.994625 88.021091    -6.000000
2002 08 09  21 17 18.185070    29.873125 87.915444    -6.000000
2002 08 10  03 58 17.415746    30.005875 87.995281    -6.000000
2002 08 10  04 25 21.952570    28.847125 87.194849    -6.000000
2002 08 10  13 47 46.702351    26.768125 88.870115    44.000000
2002 08 11  02 49  5.774798    28.313875 85.826556    0.000000
2002 08 11  07 35 59.841512    26.954875 86.529029    47.000000
2002 08 11  08 09 25.709761    26.950375 86.501262    29.750000
2002 08 11  10 07 37.047103    29.967625 87.973928    -6.000000
2002 08 11  12 32 44.632096    29.938375 87.996862    35.750000
2002 08 11  13 45 33.145595    27.717625 86.320813    3.000000
2002 08 11  15 05  4.997304    29.994625 88.028885    -6.000000
2002 08 11  15 55 33.780586    29.947375 88.030755    34.250000
2002 08 11  18 06 22.397110    29.999125 88.039347    -6.000000
2002 08 11  20 02 48.391709    28.131625 87.784633    65.500000
2002 08 11  20 20 30.185809    29.967625 88.015483    34.000000
2002 08 12  02 37 33.592872    29.976625 87.963671    -3.000000
2002 08 12  12 05  1.828986    28.878625 86.771086    14.750000
2002 08 12  21 38 34.945617    29.992375 88.028850    -6.000000
2002 08 13  00 37 55.222807    29.958625 88.093256    32.000000
2002 08 13  01 53 12.040179    29.974375 87.974028    28.250000
2002 08 13  01 55 39.560479    26.873875 86.546665    -4.500000
2002 08 13  13 20 34.913403    29.945125 87.994367    -6.000000
2002 08 13  22 38 37.889405    27.434125 86.960120    18.000000
2002 08 14  04 34 30.268615    29.958625 87.989376    33.500000
2002 08 14  09 56 28.549643    29.045125 86.014863    -6.000000
2002 08 14  10 39 40.167607    29.906875 88.040515    -6.000000
2002 08 14  17 20 24.286877    29.922625 87.996625    36.000000
2002 08 14  23 48 18.272367    29.967625 87.896011    22.250000
2002 08 15  13 30  9.348954    28.808875 87.561791    -6.000000
2002 08 15  15 46 52.631652    28.840375 87.631464    10.000000
2002 08 15  16 25 57.295159    28.835875 87.631415    8.750000
2002 08 15  17 47 17.355896    29.247625 85.286699    9.250000
2002 08 15  18 20 14.840982    28.844875 87.644356    9.250000
2002 08 15  20 01 54.862133    28.842625 87.641763    9.500000
2002 08 15  20 31 41.125170    28.838125 87.634008    8.250000
2002 08 16  00 26  9.277944    29.965375 87.992074    32.250000
2002 08 16  01 09 13.927306    28.806625 87.564335    6.500000
2002 08 16  06 23 47.187651    27.645625 86.475870    7.250000
2002 08 16  07 14 32.452255    29.904625 87.965208    -6.000000
2002 08 16  10 00 15.395051    29.924875 88.030409    -6.000000
2002 08 16  13 19 19.019450    29.929375 88.043459    33.750000
2002 08 16  14 26 13.901388    29.893375 87.931304    -6.000000
2002 08 17  01 08 36.305281    28.811125 87.572085    9.250000
2002 08 17  02 11 55.683516    28.547875 87.812729    12.750000
2002 08 17  10 29 54.252840    29.983375 87.904025    -3.000000
2002 08 17  15 16  0.026580    29.929375 87.957783    -6.000000
2002 08 17  16 44 40.833664    29.294875 85.510593    -3.000000
2002 08 17  17 37 54.732679    29.702125 85.874434    0.000000
2002 08 17  19 44 26.468659    29.870875 87.969901    -6.000000
2002 08 17  19 49 34.973589    29.866375 87.881619    29.000000
2002 08 17  23 25 55.975860    29.956375 87.997133    24.500000
2002 08 18  01 22 19.204235    27.825625 87.857319    66.250000
2002 08 18  01 48 36.089626    29.951875 87.820482    0.000000
2002 08 18  01 58 36.708054    27.413875 88.080341    96.000000
2002 08 18  14 02 37.557925    29.927125 87.973328    -6.000000
2002 08 18  14 25 22.797760    29.960875 87.963439    21.250000
2002 08 18  15 50 51.967180    28.849375 87.649543    8.250000
2002 08 18  15 53 40.675008    29.951875 87.984081    -6.000000
2002 08 18  18 40 55.393815    29.906875 88.040515    33.500000
2002 08 18  19 48 52.999117    29.936125 88.022793    32.500000
2002 08 19  01 32 12.435488    26.864875 86.508828    39.000000
2002 08 19  07 43 16.103923    28.835875 87.639120    8.000000
2002 08 19  07 57 31.021831    29.949625 87.939903    22.750000
2002 08 19  09 17 50.016983    28.835875 87.626278    7.750000
2002 08 19  09 32 45.876731    29.945125 88.041107    -6.000000
2002 08 19  10 36 27.009478    30.035125 88.011317    -6.000000
2002 08 19  10 49 18.047365    29.904625 87.952230    27.500000
2002 08 19  16 22  8.543156    29.906875 88.027536    35.500000
2002 08 19  19 42 33.054499    29.915875 88.014695    31.250000
2002 08 19  19 45 41.798423    29.893375 88.022139    35.000000
2002 08 20  00 13 11.612710    29.949625 88.010015    36.750000
2002 08 20  16 03  7.840195    28.842625 87.646900    7.250000
2002 08 20  16 12  3.205630    28.813375 87.407761    -6.000000
2002 08 21  04 55 54.842067    27.859375 88.252211    0.000000
2002 08 21  08 43  9.155845    27.449875 87.850130    3.000000
2002 08 21  12 00 44.468251    29.965375 88.049212    -3.000000
2002 08 21  13 28 38.157933    29.981125 87.942957    -3.000000
2002 08 21  14 01  1.386557    27.420625 88.696390    21.250000
2002 08 21  16 18 17.215641    29.965375 88.082975    31.750000
2002 08 21  23 04  8.758967    29.999125 87.914640    21.250000
2002 08 22  01 38 51.081035    29.945125 87.926855    -3.000000
2002 08 22  04 50 11.595299    29.940625 87.999493    -6.000000
2002 08 22  05 34 55.914481    29.927125 88.014866    33.500000
2002 08 22  06 03 41.966293    29.985625 88.036540    0.000000
2002 08 22  07 33 27.570272    29.920375 88.084855    -6.000000
2002 08 22  09 40 26.869862    30.010375 87.953776    0.000000
2002 08 22  10 32 33.982480    28.876375 86.306004    -3.000000
2002 08 22  19 04 28.385720    29.927125 87.949962    -1.000000
2002 08 22  19 10 24.254190    29.931625 88.053879    32.250000
2002 08 22  22 44 41.444468    29.897875 88.024803    34.250000
2002 08 23  00 08 35.327603    28.529875 87.710065    -3.000000
2002 08 23  02 34  9.325719    29.965375 87.966103    0.000000
2002 08 23  05 47  3.731117    29.951875 87.963307    -3.000000
2002 08 23  11 19 52.387348    28.586125 87.738898    9.750000
2002 08 23  12 05 11.163347    26.997625 86.498737    47.250000
2002 08 23  16 49 47.260602    30.008125 88.026495    -6.000000
2002 08 23  18 49 55.084863    29.920375 88.097835    33.750000
2002 08 23  21 20 34.873320    29.504125 86.439247    5.750000
2002 08 24  00 06 40.992153    29.987875 88.010597    -4.500000
2002 08 24  06 04 14.084297    29.947375 88.041142    -6.000000
2002 08 24  06 42 16.279286    29.981125 87.989713    -1.250000
2002 08 24  07 57 34.117261    28.851625 87.646999    10.000000
2002 08 24  14 01 46.914847    28.840375 87.641738    7.750000
2002 08 24  14 53 58.616038    30.005875 88.003076    -6.000000
2002 08 24  16 38 26.690632    29.906875 88.056089    34.500000
2002 08 24  17 49  9.632924    29.969875 88.049282    -6.000000
2002 08 24  18 01 21.260017    29.904625 88.087200    -6.000000
2002 08 25  05 57 39.399290    27.803125 87.991851    64.250000
2002 08 25  14 21 27.112687    29.900125 87.856132    0.000000
2002 08 25  20 32 18.385498    29.870875 87.902439    0.000000
2002 08 25  23 09  2.331238    29.839375 86.939664    0.000000
2002 08 26  00 07 31.473160    28.610875 87.767382    12.250000
2002 08 26  02 31 52.613072    28.554625 86.998229    59.500000
2002 08 26  06 00  2.974164    28.608625 87.762229    12.000000
2002 08 26  15 40 22.238091    28.610875 87.764819    12.250000
2002 08 26  18 28 55.179898    30.028375 87.959237    -6.000000
2002 08 26  20 28  2.161380    27.976375 85.815936    19.250000
2002 08 26  23 00  1.237244    29.207125 85.207269    7.250000
2002 08 26  23 00 57.055017    28.887625 88.346371    73.500000
2002 08 26  23 14 14.170468    29.987875 88.013195    -6.000000
2002 08 27  04 56 20.046641    28.592875 87.777415    12.250000
2002 08 27  05 14 44.589678    27.852625 87.946725    69.000000
2002 08 27  05 52 57.628551    29.996875 87.873040    -3.000000
2002 08 28  00 02 15.573859    28.921375 87.313593    -3.000000
2002 08 28  02 08  5.398473    29.517625 86.428896    6.250000
2002 08 28  19 53 14.113161    29.906875 88.017154    36.000000
2002 08 29  09 41  6.673874    30.008125 87.919965    -6.000000
2002 08 29  14 50 48.443975    29.173375 88.086070    -6.000000
2002 08 29  15 42 45.896800    30.008125 88.010905    -6.000000
2002 08 29  16 25 31.926720    29.130625 88.036470    13.000000
2002 08 30  00 12 20.316118    29.972125 87.888282    26.750000
2002 08 30  13 01 54.930422    28.862875 85.363153    4.000000
2002 08 30  17 27 59.979259    29.222875 88.066211    0.000000
2002 08 30  18 51 14.638174    29.137375 88.036571    13.250000
2002 08 31  06 22 30.282626    28.444375 85.889699    24.750000
2002 08 31  12 40 33.215414    29.929375 87.986342    -6.000000
2002 08 31  13 10 55.506665    29.855125 87.930755    -6.000000
2002 08 31  13 17 11.979887    30.019375 87.943513    4.500000
2002 08 31  13 54  0.587720    29.969875 87.883056    0.000000
2002 08 31  13 57  0.123306    29.958625 87.984182    -3.000000
2002 08 31  14 33 56.278021    29.940625 87.986510    27.000000
2002 08 31  14 38 31.186655    27.323875 88.342444    -6.000000
2002 08 31  14 47 26.152006    29.965375 87.986880    20.750000
2002 08 31  15 48 24.565485    29.999125 88.031552    -6.000000
2002 08 31  16 26 22.792062    29.992375 88.023655    -6.000000
2002 08 31  16 36 20.971023    29.956375 88.020506    32.250000
2002 08 31  18 33 31.954219    29.965375 88.041421    -6.000000
2002 08 31  19 19 55.367444    29.981125 88.184532    26.500000
2002 08 31  21 12 41.237071    29.994625 87.917174    18.750000
2002 08 31  21 30  9.540954    29.974375 87.987015    -6.000000
2002 08 31  22 01 15.371820    27.933625 85.775459    8.500000
2002 08 31  22 08 54.981706    27.908875 85.824002    15.250000
2002 08 31  22 22  9.941645    29.956375 87.991939    -6.000000
2002 09 01  00 20 59.353576    29.139625 88.062365    23.000000
2002 09 01  00 51 11.629466    29.967625 87.976525    -3.000000
2002 09 01  02 38 41.428681    27.969625 85.660577    20.000000
2002 09 01  06 33 14.183067    29.951875 87.893193    -3.000000
2002 09 01  09 57 46.574742    29.978875 88.015655    31.500000
2002 09 01  11 04  2.287485    29.913625 87.895253    27.250000
2002 09 01  15 58 43.934822    29.906875 88.035323    33.250000
2002 09 02  02 24  2.309491    29.985625 88.013160    24.750000
2002 09 02  06 23 49.683510    29.992375 88.039242    -6.000000
2002 09 02  09 13 53.393443    26.860375 86.501261    42.000000
2002 09 02  12 02 52.196339    28.554625 87.723158    12.250000
2002 09 02  14 42 32.525514    29.940625 87.965738    33.500000
2002 09 02  18 36 55.624280    29.954125 87.984115    -6.000000
2002 09 02  18 44  8.846009    30.008125 88.016102    -6.000000
2002 09 02  18 46 15.801607    29.938375 87.921565    27.250000
2002 09 02  20 21  2.249057    29.940625 88.061809    -6.000000
2002 09 03  06 00 34.822276    28.685125 85.960115    5.000000
2002 09 03  08 46 38.601450    27.364375 87.362655    24.000000
2002 09 03  11 45 27.591198    29.967625 87.999900    -6.000000
2002 09 03  20 02 55.554788    29.933875 88.061703    33.750000
2002 09 03  20 18 13.625266    29.938375 88.074756    -6.000000
2002 09 04  07 14 22.733362    27.620875 88.555647    42.750000
2002 09 04  22 32 13.116481    29.972125 88.012955    31.250000
2002 09 04  23 17 22.903365    27.938125 85.434155    24.000000
2002 09 05  07 13 18.871662    28.469125 86.025211    -3.000000
2002 09 05  08 49  7.802334    27.303625 86.901339    -6.000000
2002 09 05  20 56 15.976078    30.041875 88.084196    -6.000000
2002 09 06  01 36  8.994800    27.557875 88.452949    21.000000
2002 09 06  10 56 24.182555    29.981125 87.940359    -3.000000
2002 09 06  11 01 21.124397    27.854875 86.206068    1.750000
2002 09 06  11 15 41.683391    29.947375 88.048932    33.750000
2002 09 06  12 19 38.456171    29.990125 87.971664    -6.000000
2002 09 06  13 13  1.705097    30.001375 88.021195    -6.000000
2002 09 06  14 46  3.861871    27.719875 85.921762    -6.000000
2002 09 06  15 36 33.922762    29.976625 88.049388    -6.000000
2002 09 06  15 39  6.507414    29.924875 87.947333    29.000000
2002 09 06  20 31 19.068816    29.945125 87.978787    35.500000
2002 09 07  16 24 51.848403    30.104875 84.641708    4.500000
2002 09 07  18 43 51.657057    29.065375 86.691776    -6.000000
2002 09 07  19 08 36.866529    29.954125 88.033456    31.750000
2002 09 07  21 29 40.980841    29.958625 88.012749    32.750000
2002 09 08  00 26 59.124993    29.978875 87.992277    -4.750000
2002 09 08  18 14 19.250231    29.956375 88.051669    -6.000000
2002 09 08  20 35  7.175000    29.789875 88.157970    7.000000
2002 09 09  01 03 30.717852    28.066375 86.055050    0.000000
2002 09 09  07 29 57.731228    29.135125 88.039113    13.000000
2002 09 09  13 01 24.659473    29.164375 87.980288    3.000000
2002 09 09  19 00 56.519288    28.928125 86.624682    9.000000
2002 09 09  20 18 43.222245    26.923375 86.279192    54.500000
2002 09 10  04 57  0.949986    29.974375 88.002599    -6.000000
2002 09 10  16 40 57.923609    29.553625 87.052222    61.750000
2002 09 10  17 34 17.793865    29.094625 85.566596    -3.000000
2002 09 10  20 53 23.245235    29.195875 87.973010    -6.000000
2002 09 10  22 40 34.361377    29.141875 88.064975    27.250000
2002 09 11  03 38  5.197223    29.913625 88.017257    -6.000000
2002 09 11  08 38 19.381441    29.990125 87.914512    -3.000000
2002 09 11  09 11  0.375240    27.771625 88.077878    69.000000
2002 09 11  11 13  6.672437    29.974375 88.077924    -6.000000
2002 09 11  18 49  0.723838    26.909875 86.549203    26.500000
2002 09 11  20 58 34.029394    27.652375 86.026265    3.000000
2002 09 12  05 22 29.221352    27.413875 87.000589    10.750000
2002 09 12  10 23 59.121485    27.463375 87.043922    -6.000000
2002 09 12  15 15 59.112111    27.438625 88.473651    0.000000
2002 09 12  15 37 10.705574    27.445375 88.486448    15.750000
2002 09 12  20 41 13.434866    29.963125 88.036192    -6.000000
2002 09 12  21 09 31.916200    29.931625 86.072910    11.250000
2002 09 12  23 00 12.072679    28.050625 85.881751    11.250000
2002 09 12  23 01  3.512832    28.043875 85.894536    13.250000
2002 09 12  23 18 45.507131    29.974375 87.950651    -3.000000
2002 09 13  02 20  7.026784    29.924875 87.923968    -6.000000
2002 09 13  12 08 11.404515    29.472625 84.397549    2.250000
2002 09 13  14 07 52.219115    27.897625 87.809849    54.250000
2002 09 13  18 14 32.034226    29.987875 88.044368    -6.000000
2002 09 13  19 42 27.882728    29.924875 87.996659    -4.250000
2002 09 13  20 35  1.738665    27.530875 87.338585    18.500000
2002 09 13  20 45  5.270161    28.831375 87.628798    9.750000
2002 09 13  20 46 17.495688    28.833625 87.633959    8.750000
2002 09 13  23 05 37.975020    30.010375 87.943382    -6.000000
2002 09 14  01 52 53.758079    26.819875 86.239055    53.000000
2002 09 14  06 56  8.008648    29.929375 88.004516    -6.000000
2002 09 14  06 57 42.936418    29.985625 87.968999    -6.000000
2002 09 14  11 55 18.476590    27.463375 88.694706    -2.000000
2002 09 14  16 57  0.336820    29.974375 88.103898    18.000000
2002 09 14  16 59 33.913950    29.978875 88.041630    -6.000000
2002 09 14  18 01  4.394788    26.979625 86.675472    41.500000
2002 09 14  23 50  3.177437    29.945125 88.074863    31.250000
2002 09 15  02 17 35.122414    27.494875 88.149988    -1.750000
2002 09 15  07 33 45.733755    29.978875 87.979290    -3.000000
2002 09 15  12 49 42.995436    30.023875 87.933184    -6.000000
2002 09 15  14 29  1.903921    29.978875 87.997472    -6.000000
2002 09 15  15 44  5.589596    27.434125 86.947444    -6.000000
2002 09 15  15 58 12.919324    27.301375 88.466141    8.250000
2002 09 16  07 55 13.010034    28.826875 86.534671    3.000000
2002 09 16  13 40  7.549280    28.390375 87.867041    72.500000
2002 09 16  14 32 58.541285    29.920375 88.139371    30.000000
2002 09 16  22 32 27.828659    29.063125 86.846219    -3.000000
2002 09 16  23 31 47.402001    29.891125 88.112938    33.000000
2002 09 16  23 53 14.196748    29.909125 87.996423    -6.000000
2002 09 17  03 08  4.664295    28.059625 85.511993    3.000000
2002 09 17  16 58 33.154020    28.619875 84.230307    7.500000
2002 09 17  17 12 33.139454    28.649125 84.116863    7.750000
2002 09 17  17 41 57.789354    28.624375 84.076412    7.000000
2002 09 17  21 05 16.532272    28.030375 88.068910    58.250000
2002 09 18  03 22 17.451299    29.186875 88.078547    -3.000000
2002 09 18  08 46 47.116035    29.974375 88.054547    -6.000000
2002 09 18  22 08  9.253142    27.569125 86.686558    15.750000
2002 09 19  12 13 28.965231    28.736875 87.096605    -3.000000
2002 09 19  12 49 59.314487    27.924625 88.080105    79.500000
2002 09 19  16 12 14.584163    29.870875 87.905034    -6.000000
2002 09 19  16 16 50.661881    29.886625 88.050582    35.250000
2002 09 19  18 22 30.374719    28.763875 87.209694    -3.000000
2002 09 20  09 53 15.628624    29.063125 86.565640    -3.000000
2002 09 20  19 16 54.564183    29.974375 88.171431    -6.000000
2002 09 21  05 53 28.292016    29.913625 88.089940    -6.000000
2002 09 21  06 46 31.139473    28.568125 84.966694    21.500000
2002 09 21  16 35  0.175830    26.950375 86.647661    15.000000
2002 09 21  23 53  7.126434    27.537625 87.044289    0.000000
2002 09 22  04 24 23.295280    28.466875 87.663273    23.500000
2002 09 22  09 34 58.833255    28.579375 86.859988    64.250000
2002 09 22  17 52  9.199236    27.791875 88.037477    64.000000
2002 09 23  18 39 59.374468    27.861625 85.872652    -5.500000
2002 09 23  21 22 49.379659    27.785125 87.950912    74.250000
2002 09 24  00 20 52.628489    27.911125 85.854542    6.500000
2002 09 24  10 00 30.557796    30.026125 87.930618    -6.000000
2002 09 24  21 08 15.066123    28.898875 85.964147    -2.500000
2002 09 25  02 53 33.022962    27.947125 85.561418    16.500000
2002 09 25  18 30 45.771419    29.915875 87.897881    -3.000000
2002 09 26  08 05  1.686842    29.942875 88.046265    -6.000000
2002 09 26  08 10 47.340108    29.913625 87.980915    -6.000000
2002 09 26  17 50 40.047285    29.927125 88.082367    34.250000
2002 09 27  09 51 11.655581    29.715625 87.848451    -6.000000
2002 09 27  10 19 54.355311    30.010375 87.927792    -6.000000
2002 09 27  23 50 35.365894    28.268875 87.257464    78.000000
2002 09 28  03 48 18.802671    29.031625 86.493567    1.000000
2002 09 28  06 50 12.120402    27.870625 87.048498    0.000000
2002 09 28  07 10 40.335204    29.976625 87.942892    -4.000000
2002 09 28  07 13  9.170624    29.983375 87.966368    -3.000000
2002 09 28  10 18 10.821652    29.978875 87.953314    -3.000000
2002 09 28  16 15  0.556108    29.976625 88.077960    21.250000
2002 09 28  18 44 16.879440    27.461125 86.858804    -6.000000
2002 09 28  21 39 25.374147    29.922625 88.118640    31.500000
2002 09 28  22 29 52.714683    27.971875 88.012011    66.000000
2002 09 29  05 17 20.891837    28.939375 87.449999    3.000000
2002 09 29  05 19 53.218656    28.968625 87.465698    11.250000
2002 09 29  06 35 21.638827    28.907875 87.472843    -0.500000
2002 09 29  06 37 49.318411    28.930375 87.439634    9.000000
2002 09 29  07 11 25.656849    28.682875 85.960127    5.250000
2002 09 29  13 42 33.221643    26.860375 86.687897    59.500000
2002 09 29  21 34  2.401195    28.898875 87.169494    4.000000
2002 09 30  02 10  8.702873    28.212625 85.538668    12.250000
2002 09 30  15 46 42.148991    29.911375 88.050967    -6.000000
2002 09 30  16 39 43.900042    30.053125 87.949204    -6.000000
2002 09 30  18 15 38.010241    29.900125 88.133847    30.000000
2002 09 30  19 03 44.041854    28.516375 87.085110    69.000000
2002 10 01  02 01 29.423575    27.249625 88.799301    16.750000
2002 10 01  16 11 45.456680    27.773875 87.851586    67.250000
2002 10 01  16 53 14.644059    29.954125 88.072409    -6.000000
2002 10 01  20 08 14.077565    28.055125 85.387105    -6.000000
2002 10 01  21 35 20.816919    29.981125 87.948152    -6.000000
2002 10 01  21 57 43.369198    29.947375 88.085286    -6.000000
2002 10 02  00 51 27.794893    29.013625 84.118794    17.500000
